topic_id,term,nb_news,nb_science,nb_patent,nb_news_topic,nb_science_topic,nb_patent_topic,npmi_news,npmi_science,npmi_patent,npmi_max,npmi_min
5926352,Zero emission,387,4,3,42848,2537,5340,0.3081,0.2339,-0.0063,0.3081,-0.0063
5687858,Energy conservation,20,2,50,4035,14682,87528,0.2086,0.0804,-0.0063,0.2086,-0.0063
5693104,Fire,76,2,177,379495,64313,156137,-0.0032,-0.0063,0.0481,0.0481,-0.0063
6362852,End,260,7,967,292128,48169,1666996,0.1161,0.0923,-0.0067,0.1161,-0.0067
5829930,Flight,54,1,31,212475,32720,25259,0.0143,-0.007,0.0477,0.0477,-0.007
5656327,Generating units,21,10,45,2494,2346,79678,0.2445,0.312,-0.0071,0.312,-0.0071
6348190,Network model,7,4,22,1789,25062,39153,0.1809,0.0943,-0.0071,0.1809,-0.0071
6216719,Degree,23,2,33,22623,24399,58528,0.1056,0.0512,-0.0071,0.1056,-0.0071
5844834,Inflation,21,1,26,112535,26579,39876,-0.0076,0.0057,0.0046,0.0057,-0.0076
5648822,Allowance,218,2,7,137156,14267,12684,0.1583,0.0836,-0.0077,0.1583,-0.0077
5642895,Service life,66,1,438,3544,7892,768901,0.3207,0.0732,-0.0078,0.3207,-0.0078
5620499,Slipping,9,2,36,48711,18078,31883,-0.0078,0.0682,0.0423,0.0682,-0.0078
5701345,Filter (signal processing),12,1,19,802,33210,9894,0.2728,-0.0079,0.0767,0.2728,-0.0079
5682448,Air pollution,79,13,8,41893,35313,14521,0.1603,0.1564,-0.0079,0.1603,-0.0079
5657031,Validity,21,6,12,36652,196686,12444,0.0667,-0.0079,0.0289,0.0667,-0.0079
5748569,Additive (improver),73,5,40,12154,23150,71906,0.2414,0.1136,-0.0081,0.2414,-0.0081
5922019,Waste heat,29,8,35,3856,9090,63091,0.2425,0.2068,-0.0083,0.2425,-0.0083
5662224,Collector,4,2,36,18974,13495,64901,0.0019,0.0865,-0.0083,0.0865,-0.0083
5895544,Schedule,18,23,88,97771,84810,49969,-0.0084,0.1411,0.0793,0.1411,-0.0084
6058652,Permanent,6,6,31,32999,35532,45883,-0.0086,0.1001,0.0069,0.1001,-0.0086
6311923,High energy,94,7,20,12119,28655,36507,0.2656,0.1239,-0.0088,0.2656,-0.0088
5840959,Solve,29,2,6,74459,67159,8271,0.0419,-0.0088,0.0103,0.0419,-0.0088
6394978,Model,564,123,144,185305,836388,258737,0.2257,0.1136,-0.0089,0.2257,-0.0089
6173820,Service (business),183,2,362,151126,67439,8884,0.1354,-0.0091,0.3587,0.3587,-0.0091
5828590,Fiber optics,50,4,9,54264,12585,16696,0.1049,0.1365,-0.0094,0.1365,-0.0094
5692717,Logistics,27,1,46,107692,34141,31195,0.0127,-0.0094,0.0632,0.0632,-0.0094
5712075,Utility,151,5,106,100683,168465,137964,0.1494,-0.0095,0.0168,0.1494,-0.0095
5696900,Video,100,6,111,543805,104017,169874,-0.0095,0.0321,0.0053,0.0321,-0.0095
5623057,Electric field,40,6,31,11271,35191,57026,0.1968,0.1007,-0.0096,0.1968,-0.0096
5824301,End user,323,6,6,137745,17198,11217,0.1951,0.1456,-0.0096,0.1951,-0.0096
6057722,Tunnel,6,2,44,26887,52298,80973,0.0051,0.0068,-0.0099,0.0068,-0.0099
5659373,Rule,53,2,15,288065,68393,20516,-0.0091,-0.0099,0.0114,0.0114,-0.0099
5921014,Visual inspection,29,1,5,1884,7022,9431,0.2907,0.0811,-0.0101,0.2907,-0.0101
6381161,Cloud base,197,4,6,31327,5498,11296,0.2636,0.1867,-0.0101,0.2636,-0.0101
5797778,Bicycle,3,1,73,17032,7679,64013,-0.0101,0.0748,0.0453,0.0748,-0.0101
5638157,Attraction,28,1,7,89842,21885,13191,0.0269,0.0159,-0.0102,0.0269,-0.0102
5875357,Open,174,8,179,739233,183527,326417,0.0101,0.0152,-0.0103,0.0152,-0.0103
5583322,Characteristics,5,13,50,10249,441093,60116,0.0518,-0.0106,0.0214,0.0518,-0.0106
5756019,Reductant,33,13,52,40363,203843,96711,0.0927,0.0403,-0.0108,0.0927,-0.0108
5782801,Defense,51,2,5,213299,32205,9563,0.0102,0.0343,-0.0109,0.0343,-0.0109
6055309,Foot,9,1,35,48829,35152,54488,-0.008,-0.0111,0.0038,0.0038,-0.0111
5610257,Low temperature,49,4,117,12767,58325,217191,0.2043,0.0418,-0.0113,0.2043,-0.0113
5689599,Consumer electronics,243,1,1,39069,1511,1961,0.267,0.167,-0.0114,0.267,-0.0114
5796871,Beamly,27,6,138,28853,135509,256113,0.1015,0.0158,-0.0114,0.1015,-0.0114
5691356,Recording,129,4,138,719700,103442,136582,-0.0116,0.0077,0.0381,0.0381,-0.0116
5589170,Building blocks,113,1,10,21432,14855,19192,0.2396,0.0375,-0.0117,0.2396,-0.0117
5661350,Construction site,21,1,19,12268,4421,36273,0.1404,0.1059,-0.0118,0.1404,-0.0118
5625625,Replacement,126,2,83,134462,70771,87591,0.1133,-0.0119,0.0318,0.1133,-0.0119
5847948,Island,23,3,6,131377,74024,8189,-0.0119,0.0102,0.0109,0.0109,-0.0119
5636805,Development system,21,10,1,2638,5136,1982,0.2411,0.2612,-0.012,0.2612,-0.012
5882807,Point cloud,21,4,13,2443,24016,25050,0.2458,0.0967,-0.0121,0.2458,-0.0121
5725859,Piston,8,1,52,11809,9368,98640,0.0729,0.0636,-0.0122,0.0729,-0.0122
5886998,Publishing,37,2,3,161302,71161,5157,0.0074,-0.0122,-0.0042,0.0074,-0.0122
5691006,Immersion (virtual reality),29,1,1,18376,12592,2003,0.1362,0.0476,-0.0125,0.1362,-0.0125
6353542,Reducer,269,7,106,99823,113367,200282,0.2028,0.0367,-0.0126,0.2028,-0.0126
5870603,Need,789,4,5,676355,142099,6657,0.1494,-0.0126,0.0122,0.1494,-0.0126
5579875,Low cost,237,29,152,72830,75186,286253,0.2156,0.1682,-0.0127,0.2156,-0.0127
5693144,Solar cell,49,3,60,29060,85827,114579,0.1477,0.0021,-0.0128,0.1477,-0.0128
6274843,Ultras,55,5,26,49611,31557,50142,0.1178,0.0952,-0.0128,0.1178,-0.0128
5702142,Instrumentation,326,2,166,207357,72035,190552,0.1627,-0.0129,0.027,0.1627,-0.0129
5790736,Analogy,35,1,45,61300,36349,30178,0.0688,-0.0129,0.0639,0.0688,-0.0129
5697939,Limit,151,9,122,444649,150661,231007,0.0367,0.0351,-0.0129,0.0367,-0.0129
5661376,Allocators,3,4,89,17864,56486,35395,-0.0129,0.0453,0.1082,0.1082,-0.0129
5705567,Elevator,8,2,308,47195,71222,109522,-0.0131,-0.0123,0.1278,0.1278,-0.0131
5918941,User (computing),39,4,30,11704,5363,58107,0.1907,0.1881,-0.0132,0.1907,-0.0132
5890469,Regulation,96,10,126,169654,354130,126456,0.0733,-0.0132,0.0367,0.0733,-0.0132
5722048,Edge device,48,2,2,2866,4151,4038,0.3066,0.1546,-0.0135,0.3066,-0.0135
5631110,Precision,74,4,52,145337,65270,100571,0.0646,0.035,-0.0136,0.0646,-0.0136
5793023,Arrays,14,3,76,37693,109652,120740,0.0369,-0.0141,0.0026,0.0369,-0.0141
5603799,Recognition,10,9,136,59897,154935,104330,-0.0142,0.0333,0.0597,0.0597,-0.0142
5896416,Second,162,3,989,311852,109902,1572472,0.07,-0.0143,0.0032,0.07,-0.0143
5696005,Machine learning,332,43,39,159966,303535,76696,0.186,0.1026,-0.0145,0.186,-0.0145
5603240,Adjusting,34,4,389,54523,52262,740476,0.0745,0.0495,-0.0146,0.0745,-0.0146
5817281,Development,1291,79,27,1199214,1103669,53497,0.1492,0.0561,-0.0147,0.1492,-0.0147
5891459,Result,135,11,22,493530,304193,43713,0.0205,0.0042,-0.0147,0.0205,-0.0147
6239661,Compressibility,14,5,64,8741,57380,125414,0.1308,0.0577,-0.0148,0.1308,-0.0148
5714180,Encoder,5,8,31,13217,46763,61430,0.0357,0.1026,-0.0148,0.1026,-0.0148
5584362,Users,213,5,205,327965,117160,395216,0.0883,0.0135,-0.0149,0.0883,-0.0149
5689633,Machinery,12,1,27,72728,9880,31438,-0.0151,0.0606,0.0226,0.0606,-0.0151
5591233,Cycle time,32,1,2,2307,2948,4155,0.2862,0.1292,-0.0152,0.2862,-0.0152
5656104,Work process,8,2,30,3118,4394,59804,0.1556,0.1513,-0.0152,0.1556,-0.0152
5704533,Pin,22,1,69,28419,13349,135743,0.0866,0.0446,-0.0152,0.0866,-0.0152
5746386,Inclination (angle),2,1,48,569,4726,95040,0.1624,0.1022,-0.0153,0.1624,-0.0153
5655682,Fossil fuels,287,18,1,60596,13521,2110,0.249,0.2466,-0.0155,0.249,-0.0155
6297530,Opportunism,459,3,1,612013,41248,2111,0.1058,0.046,-0.0155,0.1058,-0.0155
5829087,Fingerprint,3,4,34,18705,21546,38574,-0.0155,0.103,0.0247,0.103,-0.0155
5856548,Light sources,26,2,182,10132,16487,354357,0.1679,0.0736,-0.0156,0.1679,-0.0156
5603357,Coding (computing),34,1,9,10124,4947,18417,0.191,0.0997,-0.0157,0.191,-0.0157
6353996,Universalism,90,4,102,276794,150833,57679,0.0322,-0.0162,0.0804,0.0804,-0.0162
6074564,Multiplicity (software),32,1,1,3074,1540,2143,0.2653,0.166,-0.0163,0.2653,-0.0163
5682312,Correction,23,5,51,64642,177733,102302,0.0352,-0.0128,-0.0163,0.0352,-0.0163
5890098,Reduced cost,181,5,24,22609,9209,48836,0.2813,0.1708,-0.0164,0.2813,-0.0164
5818955,Dispatcher,8,5,17,49972,11888,10412,-0.0166,0.155,0.0654,0.155,-0.0166
5844419,Industrial processes,37,4,3,5765,6338,6349,0.2347,0.1785,-0.0167,0.2347,-0.0167
5797050,Behavior,17,12,39,46040,448445,32006,0.0369,-0.0169,0.048,0.048,-0.0169
5638488,Incorporation,40,3,7,160061,59892,14689,0.0129,0.0224,-0.017,0.0224,-0.017
5917810,Undergrounding,5,2,23,18357,17821,47321,0.0162,0.0691,-0.0171,0.0691,-0.0171
5833922,General,495,6,25,489511,228137,25829,0.1321,-0.0172,0.0306,0.1321,-0.0172
5728291,Rowing,31,2,19,85903,10128,39363,0.0369,0.1024,-0.0173,0.1024,-0.0173
5654864,Flow direction,9,1,29,813,2735,59802,0.248,0.1333,-0.0175,0.248,-0.0175
5605782,Reduction gears,25,2,11,818,139,23140,0.3337,0.354,-0.0177,0.354,-0.0177
5917262,Type,469,14,628,530414,524122,1229012,0.1213,-0.0171,-0.0177,0.1213,-0.0177
5905440,Statics,6,7,25,14712,43020,51959,0.0407,0.0988,-0.0179,0.0988,-0.0179
5788020,Adverse effect,16,4,18,8272,155518,22453,0.145,-0.0181,0.0175,0.145,-0.0181
5701401,Noise,53,7,43,39602,115307,88916,0.1305,0.0356,-0.0182,0.1305,-0.0182
5784120,Prevention,38,6,231,119132,231910,345867,0.029,-0.0182,0.0072,0.029,-0.0182
5622265,Lithium ion,433,11,36,52004,47623,75027,0.3044,0.1238,-0.0185,0.3044,-0.0185
5815442,Data set,46,13,34,32211,83926,70844,0.1337,0.0999,-0.0185,0.1337,-0.0185
6217355,Fasting,105,11,26,78366,45881,54562,0.1371,0.1262,-0.0186,0.1371,-0.0186
5809843,Comparisons,14,10,27,46929,387471,12088,0.0229,-0.0189,0.0891,0.0891,-0.0189
5626553,Closing,65,8,108,405722,65574,131786,-0.019,0.0805,0.0215,0.0805,-0.019
5885542,Production and manufacturing,37,1,8,12392,1269,17298,0.1822,0.1764,-0.0191,0.1822,-0.0191
5793521,Assembly line,60,2,19,10721,3114,40465,0.2331,0.1722,-0.0192,0.2331,-0.0192
5712579,Quality management,35,1,9,5683,40786,3554,0.231,-0.0193,0.0924,0.231,-0.0193
5714167,Multiplexer,1,3,37,6812,28237,22193,-0.0194,0.0676,0.0705,0.0705,-0.0194
6231970,Semis,34,3,27,20439,32476,57433,0.1413,0.0594,-0.0196,0.1413,-0.0196
5653083,Flexibility,64,13,84,82396,109167,175088,0.0934,0.0816,-0.0197,0.0934,-0.0197
5887650,Quality control,64,2,11,15091,27708,23898,0.2148,0.0444,-0.0198,0.2148,-0.0198
6143085,Cost of operation,33,4,5,3058,1941,11056,0.2683,0.2501,-0.0199,0.2683,-0.0199
5817112,Design specification,83,3,1,12342,3153,2295,0.2541,0.1996,-0.0201,0.2541,-0.0201
5787360,Activity,118,28,248,259483,1082781,260781,0.0591,-0.0202,0.035,0.0591,-0.0202
6291920,Gain,46,3,7,149855,21742,15450,0.0268,0.0833,-0.0202,0.0833,-0.0202
6070888,Business operations,42,1,1,22149,4259,2301,0.1535,0.108,-0.0203,0.1535,-0.0203
5885852,Project,454,5,53,660738,200725,99424,0.0984,-0.0203,-0.0114,0.0984,-0.0203
5885685,Profile,115,8,37,198786,244352,79245,0.0758,-0.0036,-0.0205,0.0758,-0.0205
6295374,Arm,30,1,110,59906,20950,230899,0.0596,0.0183,-0.0207,0.0596,-0.0207
6057767,Dissipation,6,1,78,2258,41888,142781,0.155,-0.0208,-0.0099,0.155,-0.0208
5846255,Interlis,3,3,29,20495,42072,17094,-0.0208,0.0449,0.0705,0.0705,-0.0208
5649673,Use (application),581,55,78,88639,119811,165460,0.2911,0.1886,-0.0209,0.2911,-0.0209
6350001,Insider,54,1,17,203531,18451,37286,0.0171,0.0253,-0.021,0.0253,-0.021
5675095,Site (construction),38,1,24,18375,7648,52384,0.1579,0.075,-0.0212,0.1579,-0.0212
5657145,Manufacture costs,58,3,119,16312,1687,251506,0.2018,0.2372,-0.0213,0.2372,-0.0213
6384109,Rapidity,67,2,59,82146,56772,127328,0.0972,0.0025,-0.0218,0.0972,-0.0218
5662900,Velocity,2,4,38,14045,56312,16764,-0.0218,0.0454,0.0923,0.0923,-0.0218
5767425,Drop,37,1,19,243486,25124,33220,-0.0218,0.0086,-0.0058,0.0086,-0.0218
5659435,Load balancing,22,3,6,5215,8194,13641,0.1994,0.1423,-0.0219,0.1994,-0.0219
5810372,Computer network,27,53,7,7263,181451,15910,0.1941,0.1567,-0.022,0.1941,-0.022
5800692,Brand,114,1,2,403957,42818,2576,0.0225,-0.022,0.0134,0.0225,-0.022
5870672,Negativity effect,24,4,2,10700,43630,4691,0.1583,0.0599,-0.0222,0.1583,-0.0222
6193463,Leg,4,2,37,27908,24139,73962,-0.0223,0.0518,-0.0156,0.0518,-0.0223
5701971,Sensitivity (electronics),24,6,2,1145,12320,4708,0.3069,0.1662,-0.0224,0.3069,-0.0224
5854835,Lightning,55,2,8,30599,11578,18379,0.1529,0.0948,-0.0229,0.1529,-0.0229
5660787,Gas supply,18,3,20,7469,1447,45053,0.1598,0.2465,-0.023,0.2465,-0.023
5612429,Damage,66,4,14,87233,124350,31777,0.0917,-0.0045,-0.023,0.0917,-0.023
6275390,Diode,45,5,32,13796,42676,71367,0.191,0.0756,-0.0231,0.191,-0.0231
6071435,Cross,40,28,59,147839,283161,129651,0.0181,0.0731,-0.0231,0.0731,-0.0231
5680031,Power production,79,1,1,6796,2665,2428,0.291,0.1347,-0.0232,0.291,-0.0232
5745607,Magnet (device),12,2,53,3155,3849,117360,0.1855,0.159,-0.0234,0.1855,-0.0234
5634750,Energy saving,153,14,103,19756,18753,224498,0.2757,0.2039,-0.0235,0.2757,-0.0235
5590036,Heat recovery,11,6,15,3769,5508,34347,0.1669,0.2168,-0.0236,0.2168,-0.0236
5580005,Research,1394,54,5,1951355,674811,11751,0.1122,0.0619,-0.0236,0.1122,-0.0236
5669380,Stage,33,5,67,109688,212800,113329,0.0248,-0.0238,-0.0039,0.0248,-0.0238
5886828,Public,143,7,29,406296,296620,32895,0.0393,-0.0241,0.0245,0.0393,-0.0241
5679306,Body parts,15,1,33,8082,4365,74869,0.1419,0.1066,-0.0243,0.1419,-0.0243
6298222,Translation,3,1,36,11399,44785,61435,0.0138,-0.0244,-0.0044,0.0138,-0.0244
5587427,Flow,47,30,156,97085,359567,341323,0.0593,0.0621,-0.0245,0.0621,-0.0245
5584373,Friction,5,1,27,9178,44965,48187,0.058,-0.0246,-0.0074,0.058,-0.0246
5921584,Vulnerability,33,7,2,52225,71752,4897,0.0752,0.0659,-0.0247,0.0752,-0.0247
5853086,Laterality,33,3,17,60962,79500,39620,0.065,0.0062,-0.025,0.065,-0.025
5693438,Hydrogen production,39,1,5,10613,25200,12068,0.1986,0.0084,-0.0252,0.1986,-0.0252
5638746,Energy need,56,1,1,6895,2685,2524,0.2588,0.1343,-0.0253,0.2588,-0.0253
5660771,Enhancement,119,31,51,139243,520321,116546,0.1066,0.038,-0.0256,0.1066,-0.0256
5729075,Secondary data,72,1,7,1695,45891,835,0.3817,-0.0257,0.1657,0.3817,-0.0257
5636388,Movement,19,2,35,53833,90329,56815,0.0343,-0.0259,-0.0008,0.0343,-0.0259
5589739,Vibration,19,9,75,17701,95007,170697,0.1076,0.065,-0.0261,0.1076,-0.0261
5728128,Renew,153,14,3,177904,53555,7471,0.1093,0.1341,-0.0263,0.1341,-0.0263
6223086,Stroke,4,3,26,13525,135037,21183,0.0207,-0.0264,0.0472,0.0472,-0.0264
5676058,Test (proving),30,7,2,5415,4766,5080,0.2215,0.2379,-0.0267,0.2379,-0.0267
5674381,Proving (testing),30,7,2,5415,4766,5080,0.2215,0.2379,-0.0267,0.2379,-0.0267
5910994,Test (assessment),25,8,1,8431,147190,2596,0.1771,0.0289,-0.0268,0.1771,-0.0268
6290317,Responsivity,62,7,45,100801,310532,63013,0.0767,-0.0269,0.0108,0.0767,-0.0269
5704187,Nature,57,7,32,214467,286334,75564,0.0173,-0.0219,-0.027,0.0173,-0.027
5590018,Thermal conduction,62,7,21,7559,30083,50278,0.2613,0.1208,-0.0271,0.2613,-0.0271
6055250,Expert,64,1,1,263537,38181,2613,0.0114,-0.0157,-0.0272,0.0114,-0.0272
6348558,View,45,1,42,81890,47349,65766,0.0675,-0.0274,0.0035,0.0675,-0.0274
5628221,Cables,161,4,127,133148,22605,290834,0.1341,0.1002,-0.0276,0.1341,-0.0276
5589957,Heat (heat energy),8,4,22,1519,2516,53022,0.2002,0.2343,-0.0277,0.2343,-0.0277
5750991,Heat energy,8,4,22,1519,2516,53022,0.2002,0.2343,-0.0277,0.2343,-0.0277
6062611,Process,400,29,658,306231,693539,1441837,0.1501,0.0138,-0.0278,0.1501,-0.0278
5621757,Compacting,31,2,20,40168,60437,48562,0.0884,-0.0026,-0.028,0.0884,-0.028
6297633,Searching,15,2,21,71482,39553,51041,0.0018,0.0224,-0.0281,0.0224,-0.0281
5579904,Point,146,4,89,303107,168510,207445,0.064,-0.0229,-0.0282,0.064,-0.0282
5885813,Programs,127,7,164,365952,318103,364222,0.0379,-0.0283,-0.0258,0.0379,-0.0283
5664019,Investigation,32,10,5,233985,429463,7040,-0.0286,-0.0254,0.009,0.009,-0.0286
5919327,Value added,35,4,2,18797,16619,5275,0.1503,0.1187,-0.0288,0.1503,-0.0288
5845316,Innovation,381,16,1,628588,195119,2698,0.087,0.0584,-0.0289,0.087,-0.0289
5693261,Heat exchanger,30,2,140,10026,30971,327061,0.1798,0.0366,-0.0293,0.1798,-0.0293
5843043,Identity,13,2,23,58021,96159,27380,0.0055,-0.0294,0.0209,0.0209,-0.0294
5906478,Stream,30,2,25,160105,51835,61635,-0.0075,0.0073,-0.0295,0.0073,-0.0295
6364909,Demonstrative,51,1,7,32263,17994,18001,0.1418,0.0267,-0.0296,0.1418,-0.0296
6078670,Call,145,1,31,666327,49493,41902,0.0046,-0.0297,0.0128,0.0128,-0.0297
5790578,Amplifier,9,1,31,32669,49541,53685,0.0175,-0.0298,-0.0054,0.0175,-0.0298
5895375,Scalability,27,7,4,10847,70247,10531,0.1663,0.0672,-0.03,0.1663,-0.03
5638514,Saving,132,1,61,338331,40539,147739,0.0468,-0.019,-0.0301,0.0468,-0.0301
5591234,Cylinders,66,9,185,20497,24740,433238,0.1951,0.1518,-0.0302,0.1951,-0.0302
5701951,Storage tank,14,2,106,5199,5024,252493,0.1642,0.1435,-0.0302,0.1642,-0.0302
5611367,Gas flow,13,1,27,2060,7941,67377,0.218,0.0729,-0.0304,0.218,-0.0304
5662568,History,49,4,8,187925,191589,7174,0.0159,-0.0304,0.0374,0.0374,-0.0304
5699091,Gate driver,79,3,2,2674,1961,5474,0.3597,0.2283,-0.0309,0.3597,-0.0309
5625601,Step,71,2,103,212149,99052,209776,0.0337,-0.031,-0.0183,0.0337,-0.031
5836559,Graphical user interface,14,7,15,1811,9245,38664,0.2328,0.1958,-0.0313,0.2328,-0.0313
5783915,Observer,56,8,15,201949,224750,38737,0.0202,0.0033,-0.0314,0.0202,-0.0314
5638067,Industrial applications,187,9,7,21681,14080,18563,0.2874,0.1885,-0.0315,0.2874,-0.0315
5838993,Heat,121,18,476,172342,254508,1099006,0.0903,0.0498,-0.0315,0.0903,-0.0315
5889514,Reading (process),5,1,38,6727,51196,20118,0.0765,-0.0315,0.0793,0.0793,-0.0315
6322335,Bank,56,1,27,288043,51343,24321,-0.0052,-0.0316,0.0403,0.0403,-0.0316
5698261,Axis,10,1,75,30339,51412,96394,0.0286,-0.0317,0.0172,0.0286,-0.0317
5892360,Risk,100,14,21,342542,657174,34548,0.0247,-0.0317,-0.0017,0.0247,-0.0317
5861336,Mass production,167,4,13,14782,4830,33923,0.3054,0.1944,-0.0318,0.3054,-0.0318
5860861,Market,9509,7,5,13513560,238040,13514,0.1342,-0.0103,-0.0319,0.1342,-0.0319
6057067,Twin,42,2,3,52779,34222,8244,0.0925,0.0308,-0.0319,0.0925,-0.0319
5692051,Handle,69,3,81,93205,23784,199348,0.0905,0.0779,-0.0319,0.0905,-0.0319
5599758,Total,54,3,11,134939,149295,27383,0.0456,-0.032,-0.0285,0.0456,-0.032
5702884,Home appliance,75,2,2,26335,1665,5600,0.1881,0.2093,-0.0321,0.2093,-0.0321
5660530,Bridging,13,14,110,103740,83914,122328,-0.0322,0.1049,0.0285,0.1049,-0.0322
6254526,Proof,16,1,47,24276,11117,118370,0.0744,0.0542,-0.0323,0.0744,-0.0323
5660726,Volume (manufacturing),63,1,1,7745,924,2885,0.2611,0.1942,-0.0324,0.2611,-0.0324
5649592,Packaging technology,32,1,1,7117,843,2882,0.2085,0.2004,-0.0324,0.2085,-0.0324
5600500,Course,43,3,4,91426,104009,11006,0.0571,-0.011,-0.0325,0.0571,-0.0325
5926670,Zoning,39,2,54,85337,101848,46153,0.055,-0.0325,0.0462,0.055,-0.0325
5651402,Production line,281,4,50,42133,5798,126855,0.2756,0.1836,-0.0329,0.2756,-0.0329
5710414,Mobile device,158,2,36,64119,40684,92309,0.1882,0.0207,-0.0329,0.1882,-0.0329
6371455,Comparator,85,11,4,78552,185053,11077,0.12,0.0353,-0.0329,0.12,-0.0329
5916874,Lamp,5,2,477,41807,6972,360469,-0.033,0.1255,0.0674,0.1255,-0.033
5668662,Triggers,18,1,50,43856,52855,37178,0.044,-0.0331,0.0574,0.0574,-0.0331
5904077,Spectrum,25,2,25,61736,103183,37097,0.0441,-0.0332,0.0067,0.0441,-0.0332
5620642,Electric conductivity,31,3,40,6645,26410,102975,0.2105,0.0716,-0.0334,0.2105,-0.0334
5675699,Conductivity (thermal),73,8,23,8145,34504,60552,0.2705,0.1216,-0.0336,0.2705,-0.0336
5695096,Pilots,66,2,6,111837,104152,13350,0.0742,-0.0337,-0.0205,0.0742,-0.0337
5588031,Temperature range,93,4,15,4608,17259,40238,0.3347,0.1164,-0.0338,0.3347,-0.0338
5822178,Ecosystem,55,2,4,62847,104535,1676,0.1023,-0.0339,0.0826,0.1023,-0.0339
5884903,Pricing,348,2,5,1044753,104619,10306,0.0377,-0.0339,-0.0156,0.0377,-0.0339
5628559,Motion,35,2,74,78068,104790,73272,0.0533,-0.034,0.0362,0.0533,-0.034
5699480,Carbon dioxide,118,4,29,40510,56177,76548,0.1961,0.0456,-0.0343,0.1961,-0.0343
6401928,Mean,165,3,52,72792,63321,134496,0.1825,0.0191,-0.0344,0.1825,-0.0344
5621781,Construction (design),52,4,7,19318,21580,19509,0.1794,0.1029,-0.0344,0.1794,-0.0344
5579641,Design (construction),52,4,7,19318,21580,19509,0.1794,0.1029,-0.0344,0.1794,-0.0344
5633126,Indices,57,3,116,143971,155671,85382,0.045,-0.0344,0.0618,0.0618,-0.0344
5634950,Increase,667,9,25,621167,302990,66548,0.1405,-0.0098,-0.0345,0.1405,-0.0345
5898471,Shield,9,2,43,47038,26716,112265,-0.0056,0.0463,-0.0345,0.0463,-0.0345
5688677,Android,23,2,7,186763,19575,5498,-0.0345,0.0636,0.0471,0.0636,-0.0345
5860525,Map,47,4,42,131636,207593,74177,0.0372,-0.0349,-0.0069,0.0372,-0.0349
5844010,Improvement,298,58,143,393957,712959,360673,0.1028,0.0634,-0.0352,0.1028,-0.0352
5695826,Computer vision,87,5,8,24417,258882,11391,0.2081,-0.0353,0.0086,0.2081,-0.0353
5739990,Heat pump,121,3,18,15191,11582,49195,0.2723,0.1212,-0.0354,0.2723,-0.0354
5802066,Business process,35,2,2,20085,18070,5967,0.1462,0.0683,-0.0355,0.1462,-0.0355
6331939,Sensitization,16,5,22,16596,89802,59764,0.0998,0.0295,-0.0355,0.0998,-0.0355
5685727,Values,213,6,275,576930,309401,208549,0.0442,-0.0355,0.064,0.064,-0.0355
5723079,Noise reduction,31,2,22,4014,21523,59810,0.2453,0.0582,-0.0356,0.2453,-0.0356
5693105,Wind turbine,80,12,13,28551,31191,36102,0.1881,0.1584,-0.0356,0.1881,-0.0356
5653971,Band,30,2,53,61163,108295,94514,0.0583,-0.0358,-0.0077,0.0583,-0.0358
5793196,Artificiality,27,16,32,222808,134468,71325,-0.0359,0.0826,-0.0231,0.0826,-0.0359
5713493,Operating environment,24,3,12,3484,3174,33716,0.2343,0.1992,-0.0362,0.2343,-0.0362
5876563,Gate,61,3,41,90689,49605,109891,0.0829,0.0336,-0.0362,0.0829,-0.0362
5915269,Transistor,24,1,25,17758,54957,68397,0.1243,-0.0351,-0.0363,0.1243,-0.0363
5719916,Panel,60,1,152,138493,56311,370587,0.0532,-0.0363,-0.0328,0.0532,-0.0363
5696907,Image,95,16,326,280274,640879,808497,0.0354,-0.0217,-0.0363,0.0354,-0.0363
5615757,Selection (processes),18,5,22,13023,26344,60554,0.1233,0.1058,-0.0364,0.1233,-0.0364
5839317,Helpfulness,361,1,10,784474,56344,9490,0.0654,-0.0364,0.0343,0.0654,-0.0364
5608479,Diagnosis,3,6,142,27266,238650,54124,-0.0364,-0.02,0.115,0.115,-0.0364
6055228,Existence,77,1,6,61876,56625,10270,0.129,-0.0366,-0.0041,0.129,-0.0366
5897189,Semiconductor device,161,18,57,7866,5771,152397,0.3501,0.3035,-0.0369,0.3501,-0.0369
5833246,Gas,150,21,247,376977,220383,626020,0.0487,0.0692,-0.0372,0.0692,-0.0372
5706868,Electric heating,22,1,46,4491,2304,124821,0.209,0.1427,-0.0373,0.209,-0.0373
5733944,Hydraulic cylinder,4,1,56,1218,1883,150791,0.1638,0.154,-0.0373,0.1638,-0.0373
